timestamp,bytes_in,bytes_out,http_response_code,connection_duration_ms
1743478140,495,1532,200,1955
1743478200,432,1620,200,2178
1743478260,150,325,404,4266
1743478320,100,307,500,4316
1743478380,427,1304,200,117
1743478440,828,1798,200,3519
1743478500,542,1569,200,4728
1743478560,723,1765,200,1306
1743478620,200,406,404,932
1743478680,606,1313,200,2119
1743478740,551,1855,200,2628
1743478800,370,1027,200,1022
1743478860,558,1287,200,2518
1743478920,624,1958,200,2379
1743478980,378,1348,200,3138
1743479040,463,1512,200,4319
1743479100,473,1642,200,3105
1743479160,610,1280,200,299
1743479220,615,1855,200,1982
1743479280,791,1633,200,2081
1743479340,459,1208,200,2892
1743479400,487,1291,200,3262
1743479460,739,1555,200,2784
1743479520,390,1065,200,1873
1743479580,626,1420,200,1005
1743479640,361,1110,200,1510
1743479700,554,1368,200,4709
1743479760,266,1024,200,4137
1743479820,94,211,404,4749
1743479880,883,1969,200,4995
1743479940,709,1986,200,1552
1743480000,438,1190,200,2736
1743480060,379,1518,200,2645
1743480120,709,1703,200,2334
1743480180,459,1795,200,872
1743480240,449,1736,200,2332
1743480300,621,1755,200,2051
1743480360,512,1915,200,3689
1743480420,450,1317,200,2973
1743480480,760,1755,200,36
1743480540,429,1423,200,4751
1743480600,217,731,404,2363
1743480660,664,1944,200,2382
1743480720,606,1875,200,1492
1743480780,662,1899,200,2901
1743480840,441,1736,200,759
1743480900,880,1811,200,118
1743480960,506,1352,200,4722
1743481020,892,1884,200,3847
1743481080,313,1195,200,365
1743481140,522,1951,200,4934
1743481200,474,1413,200,818
1743481260,438,1147,200,680
1743481320,493,1248,200,4573
1743481380,528,1284,200,4200
1743481440,651,1575,200,748
1743481500,857,1722,200,599
1743481560,365,1357,200,3953
1743481620,691,1698,200,1913
1743481680,408,1573,200,67
1743481740,348,1143,200,647
1743481800,166,345,404,4938
1743481860,526,1199,200,4589
1743481920,650,1766,200,2239
1743481980,603,1638,200,4528
1743482040,343,1195,200,1891
1743482100,559,1596,200,1207
1743482160,183,480,500,4011
1743482220,465,1436,200,3827
1743482280,611,1876,200,2621
1743482340,537,1131,200,1475
1743482400,509,1103,200,189
1743482460,366,1295,200,4294
1743482520,370,1350,200,1566
1743482580,718,1681,200,4587
1743482640,134,528,404,2129
1743482700,568,1554,200,2225
1743482760,370,1152,200,1850
1743482820,421,1107,200,1620
1743482880,854,1956,200,564
1743482940,506,1714,200,98
1743483000,663,1849,200,2177
1743483060,612,1903,200,3643
1743483120,505,1638,200,1823
1743483180,487,1499,200,2367
1743483240,573,1796,200,3290
1743483300,480,1291,200,1037
1743483360,593,1883,200,3379
1743483420,391,1345,200,1418
1743483480,518,1105,200,3225
1743483540,471,1780,200,4724
1743483600,143,414,404,3626
1743483660,123,290,404,321
1743483720,780,1787,200,1059
1743483780,432,1238,200,564
1743483840,196,562,404,862
1743483900,703,1681,200,4225
1743483960,516,1213,200,1860
1743484020,558,1147,200,4103
1743484080,552,1727,200,296
1743484140,390,1059,200,2841
1743484200,727,1822,200,2874
1743484260,466,1116,200,3715
1743484320,1140,3694,200,1390
1743484380,375,1197,200,195
1743484440,486,1444,200,1484
1743484500,591,1483,200,3922
1743484560,466,1106,200,1492
1743484620,871,1816,200,1768
1743484680,675,1669,200,3509
1743484740,587,1576,200,2636
1743484800,223,485,404,4064
1743484860,740,1498,200,1173
1743484920,681,1457,200,1359
1743484980,425,1434,200,641
1743485040,107,257,404,1948
1743485100,404,1542,200,4674
1743485160,438,1471,200,3808
1743485220,491,1245,200,3202
1743485280,471,1611,200,2069
1743485340,622,1317,200,1331
1743485400,687,1757,200,4837
1743485460,595,1438,200,1813
1743485520,109,424,500,866
1743485580,326,1174,200,1456
1743485640,483,1560,200,3514
1743485700,210,646,500,2972
1743485760,404,1617,200,4203
1743485820,572,1252,200,708
1743485880,374,1188,200,2184
1743485940,364,1040,200,1513
1743486000,84,323,404,2159
1743486060,649,1642,200,2940
1743486120,358,739,404,3065
1743486180,627,1752,200,1113
1743486240,346,1373,200,3631
1743486300,120,243,404,2269
1743486360,369,1031,200,53
1743486420,766,1783,200,917
1743486480,866,1953,200,4203
1743486540,532,1920,200,1251
1743486600,708,1879,200,3482
1743486660,609,1737,200,4218
1743486720,695,1540,200,483
1743486780,474,1283,200,1241
1743486840,597,1541,200,3615
1743486900,210,743,500,2785
1743486960,535,1325,200,4499
1743487020,710,1953,200,2351
1743487080,644,1379,200,2155
1743487140,506,1619,200,3179
1743487200,249,701,500,571
1743487260,389,1390,200,2683
1743487320,678,1985,200,1726
1743487380,687,1777,200,3449
1743487440,95,215,500,569
1743487500,610,1463,200,4697
1743487560,848,1911,200,4514
1743487620,855,1933,200,2175
1743487680,512,1074,200,2774
1743487740,816,1994,200,216
1743487800,562,1804,200,85
1743487860,841,1989,200,2699
1743487920,416,1065,200,494
1743487980,399,1118,200,1251
1743488040,584,1261,200,858
1743488100,322,652,404,1057
1743488160,454,1651,200,2428
1743488220,539,1502,200,811
1743488280,340,1070,200,3042
1743488340,387,1031,200,2901
1743488400,924,1993,200,213
1743488460,430,1207,200,1011
1743488520,421,1087,200,1887
1743488580,612,1994,200,1987
1743488640,234,509,404,1323
1743488700,818,1953,200,2279
1743488760,497,1714,200,3534
1743488820,343,1043,200,1551
1743488880,428,1398,200,267
1743488940,660,1431,200,3626
1743489000,807,1744,200,1486
1743489060,593,1453,200,466
1743489120,513,1146,200,4164
1743489180,375,1351,200,491
1743489240,410,1602,200,1122
1743489300,415,1293,200,2272
1743489360,452,1011,200,1024
1743489420,325,662,404,3121
1743489480,571,1246,200,3856
1743489540,180,633,404,1180
1743489600,862,1826,200,2304
1743489660,711,1901,200,561
1743489720,221,627,404,1987
1743489780,349,1375,200,1896
1743489840,372,1025,200,257
1743489900,671,1555,200,3140
1743489960,483,1451,200,1642
1743490020,415,1192,200,2410
1743490080,208,704,500,1560
1743490140,488,1804,200,2347
1743490200,412,1427,200,2948
1743490260,612,1856,200,1372
1743490320,871,1767,200,3767
1743490380,307,1083,200,405
1743490440,700,1536,200,2140
1743490500,834,1828,200,2520
1743490560,706,1529,200,2327
1743490620,496,1585,200,1720
1743490680,547,1894,200,888
1743490740,536,1133,200,1524
1743490800,89,250,404,1733
1743490860,679,1761,200,795
1743490920,513,1770,200,4817
1743490980,432,1100,200,2801
1743491040,224,614,404,3090
1743491100,575,1789,200,2824
1743491160,683,1950,200,4790
1743491220,584,1491,200,2609
1743491280,503,1559,200,3182
1743491340,121,309,500,700
1743491400,683,1997,200,2063
1743491460,649,1588,200,1468
1743491520,578,1777,200,4675
1743491580,499,1517,200,301
1743491640,583,1736,200,4449
1743491700,700,1706,200,882
1743491760,241,615,404,2513
1743491820,628,1584,200,346
1743491880,488,1780,200,3726
1743491940,97,248,404,1784
1743492000,624,1923,200,417
1743492060,619,1779,200,2632
1743492120,201,688,500,1280
1743492180,372,1214,200,3068
1743492240,422,1057,200,692
1743492300,753,1745,200,3842
1743492360,463,1490,200,965
1743492420,643,1547,200,3423
1743492480,667,1728,200,1115
1743492540,556,1311,200,3017
1743492600,606,1797,200,3833
1743492660,578,1295,200,1301
1743492720,767,1609,200,452
1743492780,518,1807,200,3031
1743492840,177,682,500,4382
1743492900,217,543,404,1683
1743492960,860,1883,200,1920
1743493020,609,1735,200,3068
1743493080,722,1709,200,290
1743493140,504,1126,200,3730
1743493200,353,1186,200,1255
1743493260,133,276,404,4294
1743493320,757,1819,200,961
1743493380,476,1476,200,2449
1743493440,736,1635,200,792
1743493500,407,1416,200,2046
1743493560,325,1125,200,4296
1743493620,797,1815,200,3368
1743493680,505,1312,200,3311
1743493740,545,1548,200,890
1743493800,754,1929,200,3192
1743493860,346,1176,200,4036
1743493920,850,1960,200,3373
1743493980,202,559,500,1988
1743494040,712,1425,200,4495
1743494100,347,708,404,3345
1743494160,818,1991,200,2927
1743494220,450,1081,200,2333
1743494280,430,1590,200,3254
1743494340,710,1715,200,1206
1743494400,43834,95168,200,2637
1743494460,38358,95695,200,1618
1743494520,22658,85157,200,4629
1743494580,57,226,404,865
1743494640,24664,70905,200,3981
1743494700,18855,57167,200,4470
1743494760,26123,81285,200,4995
1743494820,346,794,404,4201
1743494880,47091,95619,200,2958
1743494940,18210,69086,200,4359
1743495000,29270,95105,200,1181
1743495060,22318,83079,200,750
1743495120,316,781,404,3998
1743495180,23809,51230,200,2519
1743495240,24993,85694,200,2821
1743495300,109,330,404,4500
1743495360,39208,92160,200,2011
1743495420,31150,96805,200,830
1743495480,30374,83066,200,2695
1743495540,37611,76976,200,2741
1743495600,41017,91188,200,1218
1743495660,24407,84445,200,4406
1743495720,70082,262998,200,3456
1743495780,56,223,404,1631
1743495840,96,252,404,2595
1743495900,109,248,404,2255
1743495960,19905,65623,200,4091
1743496020,41750,86604,200,1316
1743496080,37061,97458,200,3107
1743496140,24223,88597,200,4275
1743496200,20939,60971,200,2987
1743496260,42236,91519,200,4123
1743496320,38435,81108,200,3596
1743496380,30007,76124,200,1566
1743496440,30233,69250,200,2652
1743496500,124,255,404,1197
1743496560,37280,75286,200,523
1743496620,15116,56005,200,4083
1743496680,24447,56047,200,1183
1743496740,39133,97836,200,3143
1743496800,41768,86843,200,4593
1743496860,21756,74841,200,2398
1743496920,26120,92466,200,4493
1743496980,19146,51292,200,2686
1743497040,16714,51629,200,16
1743497100,34795,85186,200,2176
1743497160,26027,64036,200,1932
1743497220,37326,97738,200,4528
1743497280,26329,69764,200,4941
1743497340,19727,72379,200,358
1743497400,23923,87646,200,940
1743497460,18593,63435,200,3138
1743497520,17859,58133,200,3316
1743497580,81,293,404,2883
1743497640,20615,80374,200,1661
1743497700,19880,68305,200,949
1743497760,28423,83821,200,966
1743497820,110,429,500,1055
1743497880,19611,75768,200,2060
1743497940,16993,51556,200,2257
1743498000,200,775,404,57
1743498060,41411,94923,200,2970
1743498120,24584,59790,200,3220
1743498180,19893,61476,200,4826
1743498240,40895,88776,200,983
1743498300,23459,75433,200,3003
1743498360,25261,56212,200,591
1743498420,20655,63587,200,2483
1743498480,25799,98859,200,2273
1743498540,170,437,404,2169
1743498600,23476,84679,200,4208
1743498660,328,691,404,3599
1743498720,27575,86164,200,2344
1743498780,22983,81046,200,2050
1743498840,36547,82644,200,2718
1743498900,27085,62162,200,1318
1743498960,29217,66686,200,961
1743499020,21674,83650,200,4353
1743499080,36506,98107,200,2460
1743499140,42751,96646,200,2436
1743499200,24859,55034,200,1152
1743499260,302,631,500,251
1743499320,20715,82398,200,631
1743499380,15395,57772,200,4817
1743499440,44330,90158,200,1184
1743499500,28756,86484,200,2908
1743499560,29175,90378,200,2430
1743499620,26190,87198,200,2413
1743499680,37442,96000,200,1043
1743499740,30309,69160,200,3667
1743499800,23792,56331,200,4413
1743499860,33841,70580,200,3983
1743499920,130,291,404,552
1743499980,205,443,404,1718
1743500040,36631,76132,200,2720
1743500100,184,622,404,520
1743500160,27833,59257,200,1823
1743500220,15094,54464,200,3457
1743500280,18929,74922,200,4076
1743500340,39249,81767,200,1943
1743500400,46289,94882,200,321
1743500460,22380,87205,200,24
1743500520,25388,62153,200,3605
1743500580,22141,69616,200,4785
1743500640,36597,87034,200,566
1743500700,18797,71545,200,4716
1743500760,25237,56002,200,2969
1743500820,283,573,404,4047
1743500880,23924,59946,200,2205
1743500940,19492,60787,200,2275
1743501000,40843,90400,200,1071
1743501060,29668,82294,200,107
1743501120,16763,60722,200,672
1743501180,17896,52894,200,530
1743501240,39709,80547,200,338
1743501300,37426,81806,200,4447
1743501360,29499,78685,200,2464
1743501420,29134,63072,200,4734
1743501480,27613,56687,200,3576
1743501540,285,610,404,3172
1743501600,17406,60720,200,2867
1743501660,24447,63803,200,2194
1743501720,37561,76007,200,3707
1743501780,35413,89471,200,4555
1743501840,36734,77393,200,1234
1743501900,30925,87088,200,2680
1743501960,25871,64090,200,3369
1743502020,31283,92436,200,4620
1743502080,30330,73846,200,930
1743502140,31854,87985,200,2900
1743502200,26318,70001,200,4286
1743502260,18936,70819,200,640
1743502320,20921,83362,200,2753
1743502380,21668,75543,200,1902
1743502440,15695,60636,200,1720
1743502500,17856,54110,200,352
1743502560,18559,58774,200,4054
1743502620,22604,79818,200,2300
1743502680,23020,59469,200,4401
1743502740,18986,70659,200,126
1743502800,39367,85670,200,2224
1743502860,26420,80009,200,728
1743502920,28496,91198,200,2498
1743502980,44187,94581,200,232
1743503040,15071,51775,200,3684
1743503100,31610,80422,200,1593
1743503160,27085,99159,200,253
1743503220,28120,91671,200,1039
1743503280,93,319,404,2394
1743503340,28687,92995,200,1356
1743503400,39920,90774,200,3113
1743503460,19951,70267,200,3729
1743503520,20541,65484,200,667
1743503580,40052,99673,200,4513
1743503640,22589,88267,200,3969
1743503700,27060,80207,200,870
1743503760,113,367,500,346
1743503820,25838,82056,200,676
1743503880,22915,60898,200,2832
1743503940,178,406,404,3185
1743504000,362,771,404,1897
1743504060,165,628,404,2762
1743504120,13854,52455,200,3290
1743504180,20388,67679,200,2593
1743504240,24531,56995,200,4273
1743504300,20029,71785,200,1862
1743504360,45996,95044,200,2175
1743504420,25878,75603,200,1907
1743504480,19162,75421,200,864
1743504540,28845,62179,200,4297
1743504600,21295,63818,200,4973
1743504660,37443,84777,200,1540
1743504720,140,400,500,4813
1743504780,17558,53281,200,4660
1743504840,200,707,404,3978
1743504900,32042,83913,200,2486
1743504960,22837,75014,200,4061
1743505020,41545,91623,200,615
1743505080,129,330,404,374
1743505140,34162,77441,200,3452
1743505200,23906,65827,200,3516
1743505260,36024,85316,200,2256
1743505320,31042,97838,200,4912
1743505380,26184,77354,200,713
1743505440,25739,92949,200,345
1743505500,22354,50220,200,621
1743505560,27181,60980,200,2104
1743505620,15050,59111,200,576
1743505680,31601,84818,200,3410
1743505740,42827,89118,200,1109
1743505800,27924,57710,200,3349
1743505860,32574,69136,200,3716
1743505920,25540,92309,200,1337
1743505980,25405,94978,200,4230
1743506040,18945,50524,200,4564
1743506100,16429,55947,200,2353
1743506160,193,607,404,4156
1743506220,23471,52173,200,3252
1743506280,246,522,404,3898
1743506340,23874,57822,200,2456
1743506400,26971,60942,200,2878
1743506460,30909,96905,200,2781
1743506520,18936,55584,200,1702
1743506580,130,314,404,2975
1743506640,21966,69145,200,868
1743506700,38243,89764,200,366
1743506760,32343,67157,200,1255
1743506820,79,265,404,2774
1743506880,30937,95155,200,4557
1743506940,22298,63296,200,1498
1743507000,40742,99303,200,3638
1743507060,21699,52164,200,3086
1743507120,21929,67652,200,71
1743507180,28371,75458,200,1439
1743507240,21561,57964,200,4158
1743507300,27349,63218,200,4770
1743507360,21583,58035,200,4440
1743507420,18592,65960,200,2491
1743507480,38927,85857,200,3762
1743507540,15548,56406,200,2480
1743507600,17289,52317,200,1755
1743507660,19255,53844,200,3643
1743507720,32968,80770,200,1846
1743507780,33065,72152,200,4558
1743507840,25439,67899,200,749
1743507900,22553,60148,200,1228
1743507960,46191,92695,200,3193
1743508020,41877,98285,200,4928
1743508080,24570,82626,200,2963
1743508140,21404,66745,200,4401
1743508200,76,287,500,1997
1743508260,25161,91186,200,2095
1743508320,27342,90785,200,1099
1743508380,26470,63109,200,1091
1743508440,20120,63367,200,2352
1743508500,32385,74955,200,2443
1743508560,31262,70472,200,4971
1743508620,18950,66240,200,4901
1743508680,19104,52580,200,3790
1743508740,47559,95384,200,4824
1743508800,19419,61829,200,4973
1743508860,30887,77965,200,1449
1743508920,13737,53765,200,2513
1743508980,27815,63485,200,3702
1743509040,38394,83248,200,1258
1743509100,28892,96542,200,678
1743509160,23722,87705,200,4953
1743509220,17592,69623,200,2787
1743509280,18033,54831,200,2585
1743509340,33615,71032,200,4568
1743509400,21404,83806,200,520
1743509460,130,420,500,3558
1743509520,21429,75353,200,1112
1743509580,44449,91177,200,2407
1743509640,33920,78085,200,3799
1743509700,40196,80841,200,2270
1743509760,156,626,404,2460
1743509820,20986,59073,200,1452
1743509880,40910,89515,200,425
1743509940,29553,92295,200,889
1743510000,30267,61532,200,69
1743510060,18996,63769,200,1664
1743510120,35340,94009,200,1248
1743510180,46227,98154,200,699
1743510240,22711,86923,200,3600
1743510300,27405,87329,200,2286
1743510360,48380,99729,200,1970
1743510420,26110,57222,200,1293
1743510480,37157,86286,200,834
1743510540,20378,79282,200,2933
1743510600,36339,78439,200,3992
1743510660,32246,69457,200,4304
1743510720,28014,91876,200,2001
1743510780,33493,73303,200,3887
1743510840,44672,93314,200,505
1743510900,26872,67114,200,3173
1743510960,30628,70817,200,2656
1743511020,23681,55945,200,1708
1743511080,33355,76980,200,1418
1743511140,34792,90683,200,2173
1743511200,30790,62100,200,2831
1743511260,27886,78212,200,3270
1743511320,25154,71267,200,4115
1743511380,75,256,404,1812
1743511440,26011,87292,200,4049
1743511500,23139,54640,200,4515
1743511560,36754,92213,200,1336
1743511620,16691,52771,200,4587
1743511680,23412,91047,200,1634
1743511740,27365,86883,200,645
1743511800,24127,81151,200,1623
1743511860,241,759,404,2258
1743511920,16245,57592,200,503
1743511980,35369,94009,200,2621
1743512040,23928,50564,200,774
1743512100,38955,95942,200,2308
1743512160,18940,59503,200,1284
1743512220,107,305,500,3615
1743512280,35451,72650,200,2044
1743512340,22408,56997,200,4655
1743512400,56822,117446,200,2646
1743512460,54042,120815,200,1066
1743512520,125,489,500,3918
1743512580,156,372,500,4676
1743512640,45334,145379,200,3906
1743512700,67445,138025,200,2157
1743512760,146,296,404,4192
1743512820,37236,130271,200,1257
1743512880,39591,105966,200,4066
1743512940,31762,115803,200,4842
1743513000,34989,113439,200,2243
1743513060,31134,109606,200,3113
1743513120,134,292,404,258
1743513180,35022,105954,200,2557
1743513240,60973,142441,200,1526
1743513300,45856,144461,200,2513
1743513360,49172,142865,200,2858
1743513420,54118,147154,200,2928
1743513480,312,710,404,4745
1743513540,67992,142370,200,2734
1743513600,45597,110317,200,2140
1743513660,52744,116799,200,4317
1743513720,63405,143564,200,4079
1743513780,82051,268176,200,4647
1743513840,25825,100991,200,1180
1743513900,54345,111666,200,1049
1743513960,221,585,500,1614
1743514020,49325,133492,200,2224
1743514080,35989,100800,200,3319
1743514140,36100,113207,200,4894
1743514200,40592,120265,200,582
1743514260,37122,112345,200,3005
1743514320,41480,110903,200,1125
1743514380,26868,101171,200,1895
1743514440,48817,130293,200,2927
1743514500,64508,140485,200,3985
1743514560,60843,121924,200,613
1743514620,36135,120330,200,3872
1743514680,34033,107556,200,1826
1743514740,51038,145990,200,1401
1743514800,38958,132929,200,1069
1743514860,43931,139562,200,2333
1743514920,29907,106361,200,689
1743514980,36133,104398,200,1440
1743515040,134,357,404,4189
1743515100,54393,128902,200,2222
1743515160,68709,149602,200,3699
1743515220,57357,129850,200,2443
1743515280,52418,136089,200,1753
1743515340,66,210,500,361
1743515400,54581,114839,200,1004
1743515460,43744,118718,200,4420
1743515520,51345,121361,200,947
1743515580,39443,125304,200,3597
1743515640,29732,111159,200,4479
1743515700,38871,133412,200,3744
1743515760,84,249,404,4360
1743515820,31838,103521,200,1018
1743515880,262,599,404,1518
1743515940,201,725,404,2868
1743516000,60026,146882,200,1372
1743516060,61091,138341,200,1493
1743516120,35719,119689,200,3728
1743516180,247,513,404,2893
1743516240,43133,123365,200,2916
1743516300,201,589,404,3515
1743516360,36067,139873,200,1807
1743516420,71771,148077,200,4976
1743516480,34574,111865,200,725
1743516540,58077,129089,200,2418
1743516600,70384,145662,200,2929
1743516660,58700,124219,200,2579
1743516720,56608,128906,200,206
1743516780,46993,136906,200,3306
1743516840,45211,103003,200,3746
1743516900,40144,146603,200,4495
1743516960,64183,139389,200,1960
1743517020,40860,101364,200,3586
1743517080,59733,129692,200,1234
1743517140,37750,134698,200,500
1743517200,42175,144932,200,2984
1743517260,50423,136538,200,2905
1743517320,37680,109103,200,170
1743517380,44528,108741,200,2941
1743517440,33638,121614,200,4985
1743517500,49106,126495,200,4681
1743517560,136,277,500,2993
1743517620,38310,118064,200,34
1743517680,62313,133748,200,672
1743517740,36789,137641,200,4916
1743517800,32049,108893,200,1966
1743517860,45861,105966,200,4510
1743517920,59073,128261,200,3757
1743517980,35516,125685,200,72
1743518040,126,409,404,2657
1743518100,30447,111988,200,3783
1743518160,147,432,404,3060
1743518220,44414,133673,200,4728
1743518280,42520,127515,200,3383
1743518340,37269,135727,200,1875
1743518400,49107,129294,200,16
1743518460,59080,127088,200,1694
1743518520,54905,136875,200,1335
1743518580,46005,114359,200,4005
1743518640,93,367,404,660
1743518700,39424,148604,200,156
1743518760,41658,148524,200,2359
1743518820,47467,119717,200,2213
1743518880,56720,120134,200,447
1743518940,65376,133576,200,3966
1743519000,45273,129370,200,4961
1743519060,283,753,404,962
1743519120,46148,146865,200,3805
1743519180,31797,105377,200,3262
1743519240,52066,132941,200,1560
1743519300,142,319,404,1883
1743519360,34339,102757,200,3525
1743519420,52877,122618,200,1574
1743519480,62540,149411,200,1857
1743519540,58515,128740,200,4689
1743519600,23680,52650,200,1485
1743519660,37213,78844,200,2551
1743519720,22705,87815,200,4906
1743519780,37016,81164,200,4415
1743519840,19645,42937,200,3232
1743519900,13749,47695,200,775
1743519960,219,530,404,2707
1743520020,16362,56700,200,844
1743520080,40126,85368,200,4896
1743520140,19409,42576,200,20
1743520200,21068,80066,200,4547
1743520260,15314,43244,200,535
1743520320,21054,45500,200,1496
1743520380,19453,46407,200,1174
1743520440,21167,60153,200,4137
1743520500,17270,43259,200,648
1743520560,17796,55312,200,3137
1743520620,38513,77392,200,4465
1743520680,22504,65851,200,1595
1743520740,17243,63695,200,2107
1743520800,27103,71915,200,2866
1743520860,40099,83732,200,1621
1743520920,11745,44507,200,3473
